room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude
14905228,82191288,Entire home/apt,Hannam-dong,1,,4,2,55,2,37.537634,127.002644
14493675,89466911,Entire home/apt,Cheongpa-dong 1(il)-ga,1,,10,4,103,2,37.548006,126.970099
12594433,68320477,Entire home/apt,Bongnae-dong 2(i)-ga,16,4.5,3,1,67,3,37.55512,126.969356
3578394,18166992,Entire home/apt,Jamwon-dong,5,3.5,5,2,134,2,37.512173,127.012102
14984548,61143423,Entire home/apt,Cheonho-dong,0,,2,1,61,2,37.539865,127.125053
7861013,5354884,Private room,Bongcheon-dong,1,,2,1,28,1,37.478815,126.95267
12935405,71043908,Private room,Sunhwa-dong,1,,2,1,41,2,37.55934,126.971102
7993195,4743988,Entire home/apt,Seokchon-dong,0,,2,0,26,1,37.50537,127.098507
11759185,7208679,Entire home/apt,Yeoksam-dong,2,,3,0,56,3,37.498364,127.034073
4696260,18545201,Entire home/apt,Seocho-dong,0,,2,1,72,2,37.502466,127.024481
12691994,68079828,Entire home/apt,Seogyo-dong,14,5,6,3,106,2,37.553532,126.912372
4932325,18522451,Shared room,Sinsa-dong,2,,3,1,37,1,37.520631,127.023628
9221326,34323383,Shared room,Gahoe-dong,0,,16,1,45,1,37.58284,126.985285
4968094,9159918,Private room,Mangwon-dong,7,5,3,1,52,2,37.558949,126.896165
13328926,21682038,Private room,Yeonnam-dong,0,,3,1,52,1,37.5646,126.918537
1001751,4028389,Entire home/apt,Singil-dong,13,5,3,1,62,3,37.516281,126.922218
11515801,57963025,Private room,Changcheon-dong,4,4.5,1,1,21,1,37.557205,126.934726
13644366,56261357,Entire home/apt,Ojang-dong,12,4.5,4,1,60,1,37.564217,126.999292
15118324,13426371,Entire home/apt,Sadang-dong,1,,8,3,112,1,37.492255,126.979878
9436016,24714093,Private room,Hoehyeon-dong 1(il)-ga,0,,2,1,66,1,37.558595,126.978996
11074254,56182534,Shared room,Sangdo 1(il)-dong,0,,2,1,39,1,37.506864,126.951949
9605287,49605426,Entire home/apt,Changcheon-dong,46,5,3,1,66,1,37.558441,126.92802
5844057,19485223,Entire home/apt,Dongja-dong,37,4.5,6,2,69,1,37.553232,126.970497
707082,1344291,Entire home/apt,Naeja-dong,143,4.5,3,1,61,1,37.574561,126.972391
12200254,63671979,Private room,Nonhyeon-dong,4,5,1,1,19,3,37.511378,127.026902
14705582,23219156,Entire home/apt,Gongdeok-dong,6,4.5,2,1,53,1,37.544312,126.95118
7232055,30677554,Private room,Seogyo-dong,40,4.5,2,1,43,2,37.554289,126.928397
8682206,34949996,Private room,Sincheon-dong,49,5,2,1,28,1,37.514684,127.100749
9605698,24134313,Entire home/apt,Gonghang-dong,13,4.5,2,1,45,1,37.562683,126.809352
14706297,90371459,Private room,Dogok-dong,5,5,1,1,21,1,37.487712,127.032774
14310550,3010108,Shared room,Seogyo-dong,3,4.5,1,1,16,1,37.554002,126.924076
9098330,45319925,Private room,Cheongpa-dong 1(il)-ga,11,4.5,2,1,23,1,37.547092,126.969587
13689589,31056422,Entire home/apt,Chungmuro 1(il)-ga,5,4.5,6,1,83,1,37.561704,126.984555
522168,1965551,Private room,Namsan-dong 2(i)-ga,1,,2,1,77,1,37.558969,126.985019
9025964,28046910,Entire home/apt,Sillim-dong,0,,2,1,140,1,37.489376,126.923555
7802733,41024516,Shared room,Dohwa-dong,3,4.5,6,1,13,1,37.541089,126.952559
8035042,38875512,Entire home/apt,Seocho-dong,4,5,2,1,52,14,37.492896,127.029239
8390382,43055310,Shared room,Changcheon-dong,0,,6,1,19,1,37.560316,126.928374
5730813,6243886,Entire home/apt,Mangwon-dong,15,4.5,7,3,115,3,37.558907,126.904877
6856639,33554746,Entire home/apt,Mok-dong,14,5,3,1,42,2,37.545184,126.867002
13229068,47673053,Shared room,Seongsan-dong,0,,2,1,48,1,37.560337,126.914111
6561728,34323383,Shared room,Gahoe-dong,0,,16,1,45,1,37.583492,126.985982
1048017,5746761,Shared room,Dongsung-dong,7,5,4,1,20,1,37.580773,127.005599
14128477,85223020,Private room,Dongja-dong,0,,2,1,36,1,37.552591,126.974491
13063799,29544267,Private room,Changcheon-dong,1,,1,1,11,7,37.556461,126.934814
4506166,11245663,Entire home/apt,Daejo-dong,29,5,5,2,74,2,37.615712,126.919414
10126602,42244563,Entire home/apt,Heungin-dong,34,5,3,0,62,2,37.566738,127.015964
8543233,44010819,Private room,Seocho-dong,0,,2,1,186,1,37.498207,127.023738
10600922,31014143,Entire home/apt,Sinjeong-dong,2,,2,0,30,1,37.523392,126.855918
14332211,44212936,Shared room,Tongin-dong,0,,2,1,58,2,37.580907,126.97068
4480280,9650365,Entire home/apt,Yeoksam-dong,38,5,2,1,81,3,37.496667,127.031006
86016,151117,Private room,Seogyo-dong,3,4.5,2,1,61,2,37.555285,126.927202
7718311,40554256,Private room,Deungchon-dong,2,,1,1,22,1,37.56003,126.855946
13083543,71043908,Private room,Jungnim-dong,1,,2,1,37,3,37.559923,126.968165
14693946,65970950,Shared room,Pildong 2(i)-ga,0,,4,1,42,,37.558539,126.995955
10911394,56550587,Entire home/apt,Yeoksam-dong,1,,3,0,65,1,37.497828,127.03447
9661535,49934540,Private room,Cheongdam-dong,0,,2,1,280,1,37.522834,127.049903
13484628,47509863,Entire home/apt,Sungin-dong,19,4.5,3,1,55,2,37.573452,127.022031
9502258,33170671,Private room,Yeoksam-dong,0,,2,1,63,1,37.502239,127.044757
14987189,47607248,Entire home/apt,Yeoksam-dong,1,,4,2,140,1,37.495708,127.035767
6561614,31627642,Shared room,Itaewon-dong,1,,1,1,18,1,37.535955,126.993149
14206403,6939095,Entire home/apt,Samseong-dong,1,,8,3,158,2,37.511381,127.049658
13359258,75781471,Private room,Sincheon-dong,0,,4,1,124,1,37.514109,127.10072
13035355,56134370,Entire home/apt,Yeoksam-dong,8,5,2,1,59,1,37.49758,127.028676
8399014,43663625,Shared room,Namsan-dong 2(i)-ga,1,,4,1,82,1,37.559591,126.986052
14271361,68601533,Private room,Seocho-dong,5,5,2,1,33,1,37.491233,127.029429
4899663,2318836,Private room,Changcheon-dong,1,,2,1,30,1,37.560838,126.928258
7843197,38409743,Entire home/apt,Dongja-dong,57,5,6,1,88,1,37.554505,126.970698
4626349,8224739,Entire home/apt,Yeouido-dong,17,5,2,1,169,,37.520226,126.93797
14875704,88481354,Private room,Changcheon-dong,0,,1,1,33,1,37.557841,126.934775
12548547,28265944,Private room,Yeonnam-dong,4,5,1,1,28,1,37.564824,126.920896
13865913,81071522,Entire home/apt,Mia-dong,5,5,2,1,26,1,37.625564,127.017255
4085451,13905607,Shared room,Seogyo-dong,1,,4,1,24,1,37.551135,126.919534
14474798,85223020,Private room,Dongja-dong,0,,2,1,42,1,37.552852,126.973834
2420617,3018326,Private room,Changcheon-dong,8,4.5,2,1,46,1,37.556009,126.936756
9987361,49769484,Shared room,Seogyo-dong,6,4.5,1,1,21,1,37.555581,126.930152
8801285,9101719,Entire home/apt,Umyeon-dong,2,,5,1,67,2,37.471633,127.027322
5368608,27828032,Private room,Changsin-dong,3,4.5,3,1,122,1,37.572098,127.010849
12177454,65430955,Private room,Seocho-dong,0,,1,1,94,5,37.489854,127.020144
13997875,83612299,Private room,Samcheong-dong,7,4.5,2,1,94,,37.583535,126.982242
2760929,8016467,Private room,Taepyeongno 1(il)-ga,1,,4,1,98,1,37.567654,126.977643
2028390,10250643,Entire home/apt,Jayang-dong,0,,4,3,94,1,37.529007,127.083986
13155990,37574500,Private room,Irwon-dong,0,,1,1,22,2,37.485637,127.081639
5352972,26936340,Shared room,Chang-dong,0,,2,1,13,3,37.632821,127.042562
13700960,76053645,Private room,Sangsu-dong,7,4.5,2,1,37,2,37.54823,126.926832
7133293,14246846,Shared room,Sinsa-dong,4,5,4,1,24,1,37.521414,127.021738
4236174,21983786,Shared room,Jingwan-dong,0,,8,1,74,2,37.633652,126.926407
5981226,29436411,Entire home/apt,Bongnae-dong 2(i)-ga,13,4.5,6,2,103,3,37.554991,126.970649
14322965,70609296,Entire home/apt,Yeoksam-dong,0,,2,1,70,1,37.498523,127.029621
5607915,25720001,Private room,Hongje-dong,14,5,2,1,31,3,37.591253,126.949905
14407033,84201037,Shared room,Buam-dong,0,,1,1,26,1,37.593948,126.969005
5762414,8746080,Entire home/apt,Garwol-dong,14,4.5,5,2,70,3,37.540266,126.972055
982772,5308711,Entire home/apt,Munbae-dong,110,4.5,5,0,59,1,37.537526,126.968223
8530155,16548139,Private room,Jeo-dong 2(i)-ga,1,,2,1,61,1,37.564101,126.990036
15117231,37904653,Private room,Imun-dong,0,,1,1,12,1,37.594511,127.060301
14686482,31121250,Private room,Donggyo-dong,3,4.5,2,1,37,1,37.559441,126.92317
5223386,27028335,Private room,Eungam-dong,0,,2,1,77,1,37.599655,126.918946
4973143,25161601,Shared room,Itaewon-dong,0,,6,1,112,1,37.536099,126.993093
10181187,31280723,Private room,Donui-dong,6,5,2,1,57,,37.57215,126.991084
9531014,6768967,Shared room,Nogosan-dong,0,,2,1,66,1,37.552957,126.935661
10745331,8991122,Entire home/apt,Myeong-dong 2(i)-ga,28,5,6,0,155,2,37.563688,126.985232
11802302,52123273,Entire home/apt,Seongsan-dong,24,5,2,0,57,2,37.562053,126.899889
10003349,31372411,Entire home/apt,Jayang-dong,6,4,2,1,44,1,37.537778,127.089061
12034623,62482698,Private room,Yeoksam-dong,1,,2,1,66,2,37.498277,127.031514
841204,2805812,Shared room,Seogyo-dong,10,4,16,1,16,1,37.555937,126.928754
11604031,10880993,Entire home/apt,Yeoksam-dong,12,5,4,0,79,3,37.496495,127.030667
14542396,89606485,Entire home/apt,Sungin-dong,0,,4,0,52,2,37.574671,127.022359
2229626,11245663,Entire home/apt,Daejo-dong,53,5,5,2,74,2,37.615578,126.919484
13216711,62357050,Entire home/apt,Samseong-dong,1,,3,1,61,,37.509807,127.057579
9125960,22608436,Private room,Munjeong-dong,13,4.5,2,1,31,1,37.492706,127.128744
10971410,22663750,Entire home/apt,Yeonnam-dong,55,5,3,1,67,2,37.56241,126.9254
6959582,29138838,Entire home/apt,Suyu-dong,10,5,6,3,72,2,37.647168,127.012929
8850295,46343559,Entire home/apt,Dogok-dong,20,5,3,0,64,5,37.486538,127.033775
12909175,70757812,Entire home/apt,Seogyo-dong,12,5,4,2,94,2,37.555875,126.92843
7209903,13546573,Entire home/apt,Seocho-dong,0,,2,0,90,1,37.489091,127.023181
10971668,43133327,Entire home/apt,Yeoksam-dong,16,5,2,1,77,3,37.50362,127.029153
13050907,72238413,Private room,Amsa-dong,0,,2,1,37,1,37.552735,127.140199
2548303,4385811,Private room,Sinsa-dong,16,5,2,1,52,2,37.519373,127.025574
14530405,5523774,Entire home/apt,Daechi-dong,0,,3,1,67,2,37.507346,127.058488
14953992,77199853,Entire home/apt,Sungin-dong,0,,2,1,170,1,37.571599,127.016659
6297739,32726676,Entire home/apt,Wonnam-dong,4,4.5,4,0,186,1,37.576402,126.998871
14332868,19036919,Entire home/apt,Seogye-dong,3,5,4,1,54,1,37.553056,126.968386
14241424,72978240,Entire home/apt,Seocho-dong,1,,6,3,66,2,37.486612,127.026845
5971430,3162684,Shared room,Pungnap-dong,1,,1,1,26,2,37.529165,127.113073
2551574,11873582,Private room,Hwigyeong-dong,0,,1,1,46,1,37.586185,127.068391
9652672,49610703,Entire home/apt,Myeong-dong 1(il)-ga,37,5,3,0,56,2,37.564532,126.98473
6561210,31627642,Shared room,Itaewon-dong,12,5,1,1,18,1,37.536412,126.990926
11027190,27448075,Entire home/apt,Donggyo-dong,19,4.5,8,1,69,1,37.558287,126.923587
13888501,5354884,Private room,Bongcheon-dong,0,,3,1,28,3,37.48093,126.953706
8707251,7882544,Private room,Donggyo-dong,31,5,1,1,30,2,37.560631,126.926651
5199384,22261535,Private room,Donggyo-dong,1,,5,1,56,1,37.55873,126.925199
11327388,58826452,Private room,Hoehyeon-dong 1(il)-ga,1,,2,1,61,1,37.558068,126.97876
10058516,51561694,Private room,Seogyo-dong,0,,2,1,75,1,37.553626,126.914186
11741808,56550587,Entire home/apt,Yeoksam-dong,1,,3,0,56,3,37.496888,127.033408
14597266,41018991,Private room,Itaewon-dong,0,,2,1,68,1,37.532117,126.993272
15012922,66144589,Entire home/apt,Cheongdam-dong,0,,10,3,242,1,37.521801,127.05874
3127235,7154556,Entire home/apt,Yangpyeong-dong 4(sa)-ga,39,4.5,6,2,67,1,37.536525,126.89829
12046803,40079798,Entire home/apt,Hoehyeon-dong 1(il)-ga,0,,1,1,35,2,37.559583,126.980422
14323628,87631424,Private room,Garak-dong,0,,1,1,28,1,37.503791,127.125038
2427193,11325832,Entire home/apt,Changsin-dong,26,5,4,1,309,1,37.571732,127.013248
14178547,85873050,Shared room,Seongnae-dong,0,,4,1,15,1,37.53158,127.13509
11656997,49305191,Shared room,Gwanghui-dong 2(i)-ga,4,5,6,1,30,1,37.563191,127.008678
13173302,73627051,Private room,Banpo-dong,2,,1,1,28,3,37.50449,127.019786
10529079,46460641,Entire home/apt,Sangdo-dong,0,,6,2,60,1,37.496652,126.944132
1995752,9545797,Entire home/apt,Seongsan-dong,109,4.5,10,3,13,1,37.564042,126.91013
13254534,74567952,Entire home/apt,Donggyo-dong,4,5,6,2,94,1,37.556509,126.929789
8626959,10921177,Entire home/apt,Seocho-dong,2,,2,0,46,1,37.491501,127.030005
4239659,21646694,Entire home/apt,Daebang-dong,0,,1,1,24,3,37.504839,126.923807
15195773,75148096,Entire home/apt,Yeoksam-dong,0,,2,1,66,1,37.497157,127.028469
9621460,49769484,Shared room,Donggyo-dong,19,5,4,1,19,1,37.557537,126.924217
5976485,6824454,Entire home/apt,Heungin-dong,18,5,2,1,57,,37.5662,127.015726
3836358,19759971,Shared room,Gwansu-dong,19,4.5,6,1,12,1,37.56947,126.989979
14674259,7731422,Entire home/apt,Dongja-dong,0,,12,2,234,2,37.553926,126.970436
3326024,16548139,Private room,Chungmuro 3(sam)-ga,0,,2,1,56,1,37.562352,126.991313
9691875,48112404,Entire home/apt,Seogyo-dong,24,5,8,3,94,1,37.556625,126.912334
11428920,59547582,Private room,Yeonnam-dong,14,4.5,2,1,33,1,37.561255,126.921577
5636530,23244288,Entire home/apt,Singongdeok-dong,54,4.5,6,1,78,2,37.542759,126.953343
677381,3203860,Private room,Seogyo-dong,14,4.5,2,1,50,1,37.553636,126.927948
7956430,31427351,Private room,Hoehyeon-dong 3(sam)-ga,26,4,2,1,52,1,37.560103,126.983808
8080023,19759971,Shared room,Euljiro 3(sam)-ga,14,3.5,2,1,14,1,37.56586,126.992202
10130222,51987554,Shared room,Donggyo-dong,0,,4,1,112,1,37.556405,126.922092
4321738,20557364,Entire home/apt,Euljiro 6(yuk)-ga,67,5,3,1,58,2,37.566071,127.006651
6561660,31536382,Shared room,Seogyo-dong,0,,1,1,19,1,37.55503,126.920036
14983899,4968387,Private room,Hwagok-dong,2,,2,1,24,2,37.546113,126.844994
10040037,46055372,Private room,Jongam-dong,2,,2,1,19,1,37.600444,127.037474
8526361,44896529,Entire home/apt,Heungin-dong,40,5,3,1,52,3,37.565669,127.016496
12176014,40160448,Private room,Yangpyeong-dong,0,,3,1,66,1,37.538809,126.887323
14862018,91586231,Shared room,Jamwon-dong,0,,4,1,131,1,37.513804,127.01736
8374168,14060078,Entire home/apt,Seocho-dong,1,,3,3,155,3,37.501947,127.023564
2003294,10311730,Shared room,Yeonnam-dong,3,5,6,1,15,1,37.56531,126.922953
10299017,52139808,Entire home/apt,Chungsin-dong,2,,7,2,131,3,37.575324,127.007875
11107525,57699926,Entire home/apt,Yeoksam-dong,8,5,3,1,52,1,37.504546,127.045345
13303903,52197633,Entire home/apt,Yeonhui-dong,0,,2,1,28,1,37.565207,126.931659
13032053,30678586,Entire home/apt,Nonhyeon-dong,8,5,2,0,43,3,37.508062,127.024914
10935415,52626834,Entire home/apt,Chungmuro 2(i)-ga,38,5,5,1,77,1,37.561172,126.988271
8683109,34949996,Private room,Pungnap-dong,60,5,2,1,28,1,37.533701,127.116703
10814179,15511986,Private room,Bangbae-dong,0,,2,1,52,1,37.485743,126.983815
4221761,20246360,Private room,Yeonhui-dong,0,,2,1,52,3,37.574682,126.934623
2186417,9673375,Private room,Yeoksam-dong,1,,4,1,143,1,37.504359,127.028278
15207265,61229103,Entire home/apt,Yeonnam-dong,0,,6,3,93,,37.559805,126.919791
3367955,16992845,Entire home/apt,Yeoksam-dong,40,4,7,0,94,1,37.497087,127.030078
15007988,28135056,Private room,Mangwon-dong,0,,3,1,31,2,37.554697,126.908374
5586951,6671276,Private room,Nonhyeon-dong,18,4.5,3,1,32,2,37.509832,127.028728
5708957,23871856,Entire home/apt,Yeoksam-dong,24,4.5,3,1,61,2,37.499791,127.034118
6238858,32378654,Private room,Itaewon-dong,1,,2,1,67,1,37.531634,126.991749
14752040,32841223,Private room,Yeonnam-dong,4,5,1,1,35,1,37.559924,126.919639
14195640,50422532,Entire home/apt,Myeongnyun 2(i)-ga,4,5,1,1,27,2,37.584596,127.00037
4025558,6939095,Entire home/apt,Hongik-dong,35,5,4,2,76,2,37.56596,127.034584
11746131,10546464,Entire home/apt,Seogye-dong,5,5,3,0,56,2,37.554935,126.969121
5164051,21545392,Entire home/apt,Yangjae-dong,21,5,2,1,64,3,37.465682,127.034773
7053809,33251293,Entire home/apt,Seocho-dong,31,5,4,1,67,2,37.501781,127.023492
14493929,68081075,Entire home/apt,Yeoksam-dong,6,5,2,1,54,1,37.498887,127.029565
14407209,84201037,Shared room,Buam-dong,0,,1,1,26,1,37.594138,126.969006
13011058,71779263,Entire home/apt,Dangsan-dong 6(yuk)-ga,3,4.5,3,1,47,1,37.535438,126.902266
9700834,7882544,Private room,Yeonnam-dong,9,5,1,1,30,2,37.56173,126.926908
11023672,15944799,Private room,Yongdu-dong,9,4.5,2,1,46,1,37.575561,127.039279
13177771,22261535,Shared room,Donggyo-dong,0,,1,1,10,1,37.558771,126.923565
13535091,77841861,Entire home/apt,Bongnae-dong 2(i)-ga,14,5,6,2,74,1,37.555499,126.969583
2886642,14749086,Shared room,Cheongdam-dong,0,,16,1,62,1,37.526534,127.05086
1866516,4080146,Shared room,Sinsa-dong,3,5,3,1,25,1,37.521613,127.026404
3368032,16993135,Private room,Sindaebang-dong,0,,1,1,46,1,37.495626,126.926088
8731014,19759971,Shared room,Euljiro 3(sam)-ga,12,4,3,1,12,1,37.565767,126.992924
12193457,65547678,Private room,Galhyeon-dong,0,,3,1,25,1,37.627117,126.916068
15302980,97452721,Entire home/apt,Samseong-dong,0,,4,0,55,1,37.505857,127.048693
10212611,34237325,Private room,Seogyo-dong,3,4,1,1,27,1,37.553066,126.913979
491365,2428641,Private room,Bulgwang-dong,2,,2,1,32,1,37.619695,126.934997
3668114,15446737,Private room,Hoehyeon-dong 1(il)-ga,11,4,2,1,37,1,37.556842,126.980123
12094890,5947704,Private room,Itaewon-dong,2,,2,1,35,2,37.534984,126.990293
11977572,64002097,Private room,Samseong-dong,25,5,4,1,39,3,37.515178,127.053857
7845466,41341900,Entire home/apt,Mangwon-dong,0,,4,1,934,1,37.560504,126.904221
3803397,17180640,Entire home/apt,Hwagok-dong,1,,6,1,72,3,37.554462,126.851977
9814649,49713544,Private room,Seogyo-dong,2,,2,1,53,1,37.554543,126.926571
11483083,57104801,Shared room,Seogyo-dong,0,,8,1,14,1,37.554276,126.928103
3245979,13723274,Entire home/apt,Dohwa-dong,88,4.5,3,1,69,2,37.542901,126.949728
5186104,23588187,Private room,Yeonnam-dong,5,5,4,1,84,1,37.559882,126.922101
12899800,66724978,Shared room,Imun-dong,3,5,1,1,19,1,37.594496,127.061143
714721,3670178,Entire home/apt,Jamwon-dong,12,4.5,2,1,56,1,37.512933,127.019801
10060392,51627581,Entire home/apt,Gil-dong,9,4.5,4,1,34,1,37.535067,127.141803
13274748,74417425,,Yeoksam-dong,1,,2,,,,37.503785,127.028209
13815335,43140275,Entire home/apt,Dangsan-dong,3,3.5,2,1,52,1,37.527891,126.906836
7771944,8669093,Private room,Yeoksam-dong,13,5,1,1,40,1,37.498448,127.033927
5934355,30812796,Entire home/apt,Jingwan-dong,0,,1,1,56,1,37.637817,126.918384
14323545,87421268,Entire home/apt,Seogyo-dong,0,,7,1,90,3,37.550416,126.916041
14304573,9432740,Entire home/apt,Dongja-dong,3,4.5,3,2,33,1,37.550471,126.972696
12835431,1678274,Entire home/apt,Donggyo-dong,11,5,4,1,134,2,37.559654,126.925234
9334827,48433195,Shared room,Nonhyeon-dong,0,,2,1,66,7,37.518251,127.032989
8272690,40182519,Entire home/apt,Malli-dong 2(i)-ga,0,,4,2,75,1,37.555754,126.966438
5397367,7429855,Entire home/apt,Uijuro 2(i)-ga,34,4.5,10,3,250,1,37.560866,126.968966
617233,2785157,Private room,Hyehwa-dong,0,,1,1,52,1,37.589177,126.999371
6427050,2008249,Shared room,Seogye-dong,5,4.5,4,1,14,1,37.550629,126.968132
5789825,5165280,Entire home/apt,Samjeon-dong,4,5,6,1,94,1,37.505994,127.095369
4169576,8787171,Entire home/apt,Gwanhun-dong,27,4.5,2,1,61,1,37.574989,126.984632
14058978,84375083,Shared room,Bon-dong,0,,3,1,37,1,37.511318,126.952379
12095980,56146271,Private room,Singil-dong,3,4.5,2,1,28,1,37.508518,126.911398
4811498,17700017,Private room,Garak-dong,0,,1,1,33,1,37.495693,127.113036
7828001,34486805,Shared room,Changjeon-dong,0,,2,1,46,1,37.553188,126.927381
4576328,3534143,Entire home/apt,Bongnae-dong 2(i)-ga,52,4,10,2,93,2,37.555037,126.970462
14799635,3943661,Entire home/apt,Donggyo-dong,6,5,3,1,61,1,37.560403,126.925939
12443242,60469807,Private room,Nuha-dong,27,4.5,2,1,40,1,37.578936,126.969071
11629816,12224591,Entire home/apt,Nonhyeon-dong,13,5,4,1,67,3,37.506685,127.030733
14156095,62223124,Private room,Mangwon-dong,8,5,2,1,28,2,37.55556,126.904935
14955078,4055306,Entire home/apt,Myeong-dong 2(i)-ga,1,,7,0,234,2,37.563237,126.982457
11230204,20349000,Entire home/apt,Seogyo-dong,11,4.5,4,0,62,1,37.554102,126.920257
14120268,71600246,Entire home/apt,Yongdu-dong,14,5,3,1,61,,37.576014,127.029983
10762565,55658121,Private room,Dongsung-dong,3,4.5,2,1,33,1,37.582522,127.004478
9304059,7711130,Entire home/apt,Myeong-dong 2(i)-ga,9,5,5,0,56,1,37.56334,126.987183
4344100,22552604,Shared room,Seokchon-dong,3,4.5,3,1,12,1,37.506163,127.104004
14565527,90221387,Entire home/apt,Sinseol-dong,0,,5,1,61,3,37.574919,127.025843
8890313,46513828,Private room,Itaewon-dong,11,4.5,3,1,56,1,37.535346,126.993197
14530375,41024516,Shared room,Dohwa-dong,1,,3,1,13,1,37.542115,126.952445
7189935,27941667,Private room,Mangwon-dong,0,,2,1,33,1,37.5564,126.907527
12115572,44051061,Entire home/apt,Hapjeong-dong,0,,5,0,90,3,37.548396,126.91333
13175385,33408375,Shared room,Yeoksam-dong,4,3.5,1,1,41,1,37.498736,127.028266
2403742,12174878,Private room,Changcheon-dong,0,,2,1,56,1,37.555704,126.937638
7076445,37104365,Entire home/apt,Cheongdam-dong,0,,5,3,392,7,37.526131,127.051455
9371288,15462757,Entire home/apt,Yeoksam-dong,18,5,3,1,81,2,37.504345,127.024989
